"name","value","taxonomy","code1","code2"
"ISLAS VÍRGENES BRITÁNICAS","ISLAS VÍRGENES BRITÁNICAS","nacionalidad",NULL,NULL
"ISLAS VÍRGENES DE ESTADOS UNIDOS DE AMERICA","ISLAS VÍRGENES DE ESTADOS UNIDOS DE AMERICA","nacionalidad",NULL,NULL
"LABUAN","LABUAN","nacionalidad",NULL,NULL
"MACAO","MACAO","nacionalidad",NULL,NULL
"MADEIRA","MADEIRA","nacionalidad",NULL,NULL
"MONTSERRAT","MONTSERRAT","nacionalidad",NULL,NULL
"NEVIS","NEVIS","nacionalidad",NULL,NULL
"PITCAIRN","PITCAIRN","nacionalidad",NULL,NULL
"POLINESIA FRANCESA","POLINESIA FRANCESA","nacionalidad",NULL,NULL
"PRINCIPADO DE ANDORRA","PRINCIPADO DE ANDORRA","nacionalidad",NULL,NULL
"PRINCIPADO DE LIECHTENSTEIN","PRINCIPADO DE LIECHTENSTEIN","nacionalidad",NULL,NULL
"PRINCIPADO DE MÓNACO","PRINCIPADO DE MÓNACO","nacionalidad",NULL,NULL
"REINO DE SWAZILANDIA","REINO DE SWAZILANDIA","nacionalidad",NULL,NULL
"REINO DE TONGA","REINO DE TONGA","nacionalidad",NULL,NULL
"REINO HACHEMITA DE JORDANIA","REINO HACHEMITA DE JORDANIA","nacionalidad",NULL,NULL
"REPUBLICA DE MALVINAS","REPUBLICA DE MALVINAS","nacionalidad",NULL,NULL
"SANTA ELENA","SANTA ELENA","nacionalidad",NULL,NULL
"TOKELAU","TOKELAU","nacionalidad",NULL,NULL
"TRIESTE","TRIESTE","nacionalidad",NULL,NULL
"TRISTÁN DE CUNHA","TRISTÁN DE CUNHA","nacionalidad",NULL,NULL
"ZONA ESPECIAL CANARIA","ZONA ESPECIAL CANARIA","nacionalidad",NULL,NULL
