"name","value","taxonomy","code1","code2"
"MEDICO CIRUJANO PARTERO","271","pisa_profesion",NULL,NULL
"MEDICO COSMEATRA","272","pisa_profesion",NULL,NULL
"MEDICO DENTISTA","273","pisa_profesion",NULL,NULL
"MEDICO DERMATOLOGO","274","pisa_profesion",NULL,NULL
"MEDICO DIETISTA","275","pisa_profesion",NULL,NULL
"MEDICO FORENSE","276","pisa_profesion",NULL,NULL
"MEDICO GENERAL","277","pisa_profesion",NULL,NULL
"MEDICO GINECOBSTETRA","278","pisa_profesion",NULL,NULL
"MEDICO GINECOLOGO","279","pisa_profesion",NULL,NULL
"MEDICO GINECOOBSTETRA","280","pisa_profesion",NULL,NULL
"MEDICO HEMATOLOGO","281","pisa_profesion",NULL,NULL
"MEDICO HOMEOPATA","282","pisa_profesion",NULL,NULL
"MEDICO LEGISTA","283","pisa_profesion",NULL,NULL
"MEDICO NATURISTA","284","pisa_profesion",NULL,NULL
"MEDICO NEUMOLOGO","285","pisa_profesion",NULL,NULL
"MEDICO NEUROCIRUJANO","286","pisa_profesion",NULL,NULL
"MEDICO NEUROLOGO","287","pisa_profesion",NULL,NULL
"MEDICO ODONTOLOGO","288","pisa_profesion",NULL,NULL
"MEDICO OFTALMOLOGO","289","pisa_profesion",NULL,NULL
"MEDICO OPTOMETRISTA","290","pisa_profesion",NULL,NULL
"MEDICO ORTODONCISTA","291","pisa_profesion",NULL,NULL
"MEDICO ORTOPEDISTA","292","pisa_profesion",NULL,NULL
"MEDICO OTORRINOLARINGOLOGO","293","pisa_profesion",NULL,NULL
"MEDICO PATOLOGO","294","pisa_profesion",NULL,NULL
"MEDICO PEDIATRA","295","pisa_profesion",NULL,NULL
"MEDICO PSICOLOGO","296","pisa_profesion",NULL,NULL
"MEDICO PSICOTERAPEUTA","297","pisa_profesion",NULL,NULL
"MEDICO PSIQUIATRA","298","pisa_profesion",NULL,NULL
"MEDICO TERAPEUTA","301","pisa_profesion",NULL,NULL
"MEDICO TRAUMATOLOGO","302","pisa_profesion",NULL,NULL
"MEDICO VETERINARIO / ZOOTECNISTA","303","pisa_profesion",NULL,NULL
"METALURGIA","304","pisa_profesion",NULL,NULL
"NOTARIO PUBLICO","305","pisa_profesion",NULL,NULL
"OFICIAL DE OPERACIONES AEREAS","306","pisa_profesion",NULL,NULL
"PARAMEDICO","307","pisa_profesion",NULL,NULL
"PILOTO AVIADOR","308","pisa_profesion",NULL,NULL
"PLANIFICACION AGROPECUARIA","309","pisa_profesion",NULL,NULL
"PRODUCTOR","310","pisa_profesion",NULL,NULL
"PROFESIONAL INDEPENDIENTE","311","pisa_profesion",NULL,NULL
"PROFESOR","312","pisa_profesion",NULL,NULL
"PROFESOR DE MUSICA","313","pisa_profesion",NULL,NULL
"PROFESOR EN ELECTRONICA","314","pisa_profesion",NULL,NULL
"PROTESISTA","315","pisa_profesion",NULL,NULL
"PROTESISTA DENTAL","316","pisa_profesion",NULL,NULL
"QUIMICO AGRICOLA","317","pisa_profesion",NULL,NULL
"QUIMICO ANALISTA","318","pisa_profesion",NULL,NULL
"QUIMICO BACTERIOLOGO","319","pisa_profesion",NULL,NULL
"QUIMICO BIOLOGO","320","pisa_profesion",NULL,NULL
"QUIMICO CLINICO","321","pisa_profesion",NULL,NULL
"QUIMICO DE PROCESOS","322","pisa_profesion",NULL,NULL
"QUIMICO EN ALIMENTOS","323","pisa_profesion",NULL,NULL
"QUIMICO FARMACEUTICO","324","pisa_profesion",NULL,NULL
"QUIMICO FARMACOBIOLOGO","325","pisa_profesion",NULL,NULL
"QUIMICO FORENSE","326","pisa_profesion",NULL,NULL
"QUIMICO INDUSTRIAL","327","pisa_profesion",NULL,NULL
"QUIMICO LABORATORISTA","328","pisa_profesion",NULL,NULL
"QUIMICO METALURGICO","329","pisa_profesion",NULL,NULL
"REPORTERO","330","pisa_profesion",NULL,NULL
"SECRETARIADO","331","pisa_profesion",NULL,NULL
"TECNICO","332","pisa_profesion",NULL,NULL
"TECNICO AEROLOGISTA","333","pisa_profesion",NULL,NULL
"TECNICO AFINADOR","334","pisa_profesion",NULL,NULL
"TECNICO AGRICOLA","335","pisa_profesion",NULL,NULL
"TECNICO AGRONOMO","336","pisa_profesion",NULL,NULL
"TECNICO AGROPECUARIO","337","pisa_profesion",NULL,NULL
"TECNICO ANALISTA","338","pisa_profesion",NULL,NULL
"TECNICO ASESOR","339","pisa_profesion",NULL,NULL
"TECNICO ASISTENTE EDUCATIVO","340","pisa_profesion",NULL,NULL
"TECNICO AUTOMOTRIZ","341","pisa_profesion",NULL,NULL
"TECNICO AUXILIAR","342","pisa_profesion",NULL,NULL
"TECNICO BIBLIOTECARIO","343","pisa_profesion",NULL,NULL
"TECNICO CAPTURISTA","344","pisa_profesion",NULL,NULL
"TECNICO CARTOGRAFO","345","pisa_profesion",NULL,NULL
"TECNICO DE PRENSA","346","pisa_profesion",NULL,NULL
"TECNICO DE PROCESOS","347","pisa_profesion",NULL,NULL
"TECNICO DENTAL","348","pisa_profesion",NULL,NULL
"TECNICO DEPORTIVO","349","pisa_profesion",NULL,NULL
"TECNICO EJECUTIVO","350","pisa_profesion",NULL,NULL
"TECNICO ELECTROCARDIOLOGO","351","pisa_profesion",NULL,NULL
"TECNICO ELECTROMECANICO","352","pisa_profesion",NULL,NULL
"TECNICO EMBOBINADOR","353","pisa_profesion",NULL,NULL
"TECNICO EN ADMINISTRACION","354","pisa_profesion",NULL,NULL
"TECNICO EN AIRE ACONDICIONADO","355","pisa_profesion",NULL,NULL
"TECNICO EN AJUSTE","356","pisa_profesion",NULL,NULL
"TECNICO EN ALARMAS","357","pisa_profesion",NULL,NULL
"TECNICO EN ALIMENTOS","358","pisa_profesion",NULL,NULL
"TECNICO EN ALMACEN","359","pisa_profesion",NULL,NULL
"TECNICO EN ARQUITECTURA","360","pisa_profesion",NULL,NULL
"TECNICO EN ARTES","361","pisa_profesion",NULL,NULL
"TECNICO EN ARTES GRAFICAS","362","pisa_profesion",NULL,NULL
"TECNICO EN ARTES PLASTICAS","363","pisa_profesion",NULL,NULL
"TECNICO EN ASEGURAMIENTO DE CALIDAD","364","pisa_profesion",NULL,NULL
"TECNICO EN AUDIO","365","pisa_profesion",NULL,NULL
"TECNICO EN AUTOMATIZACION","366","pisa_profesion",NULL,NULL
"TECNICO EN AUXILIO","367","pisa_profesion",NULL,NULL
"TECNICO EN AVIACION","368","pisa_profesion",NULL,NULL
"TECNICO EN BOBINAS","369","pisa_profesion",NULL,NULL
"TECNICO EN CALDERAS","370","pisa_profesion",NULL,NULL
"TECNICO EN CALIBRACION","371","pisa_profesion",NULL,NULL
"TECNICO EN CALIDAD","372","pisa_profesion",NULL,NULL
"TECNICO EN CARTOGRAFIA","373","pisa_profesion",NULL,NULL
"TECNICO EN CLIMAS","374","pisa_profesion",NULL,NULL
"TECNICO EN COMERCIALIZACION","375","pisa_profesion",NULL,NULL
"TECNICO EN COMPUTACION","376","pisa_profesion",NULL,NULL
"TECNICO EN COMPUTO Y ADMINISTRACION","377","pisa_profesion",NULL,NULL
"TECNICO EN COMUNICACION","378","pisa_profesion",NULL,NULL
"TECNICO EN CONSTRUCCION","379","pisa_profesion",NULL,NULL
"TECNICO EN CONTABILIDAD","380","pisa_profesion",NULL,NULL
"TECNICO EN CONTABILIDAD INDUSTRIAL","381","pisa_profesion",NULL,NULL
"TECNICO EN CONTROL","382","pisa_profesion",NULL,NULL
"TECNICO EN CONTROL CONTABLE","383","pisa_profesion",NULL,NULL
"TECNICO EN CONTROL DE CALIDAD","384","pisa_profesion",NULL,NULL
"TECNICO EN COPIADORAS","385","pisa_profesion",NULL,NULL
"TECNICO EN COSTOS","386","pisa_profesion",NULL,NULL
"TECNICO EN DECORACION","387","pisa_profesion",NULL,NULL
"TECNICO EN DESARROLLO","388","pisa_profesion",NULL,NULL
"TECNICO EN DIESEL","389","pisa_profesion",NULL,NULL
"TECNICO EN DISEÃ‘O DE MODAS","390","pisa_profesion",NULL,NULL
"TECNICO EN DISEÃ‘O GRAFICO","391","pisa_profesion",NULL,NULL
"TECNICO EN DOCENCIA","392","pisa_profesion",NULL,NULL
"TECNICO EN EDICIONES","393","pisa_profesion",NULL,NULL
"TECNICO EN EDUCACION","394","pisa_profesion",NULL,NULL
"TECNICO EN ELECTRICIDAD","395","pisa_profesion",NULL,NULL
"TECNICO EN ELECTRICIDAD INDUSTRIAL","396","pisa_profesion",NULL,NULL
"TECNICO EN ELECTRODOMESTICOS","397","pisa_profesion",NULL,NULL
"TECNICO EN ELECTROENCEFALOGRAMA","398","pisa_profesion",NULL,NULL
"TECNICO EN ELECTROEROSION","399","pisa_profesion",NULL,NULL
