"name","value","taxonomy","code1","code2"
"Coyuca de Catalan","Coyuca de Catalan","enpagos_municupio",NULL,NULL
"Cuajinicuilapa","Cuajinicuilapa","enpagos_municupio",NULL,NULL
"Cualac","Cualac","enpagos_municupio",NULL,NULL
"Cuautepec","Cuautepec","enpagos_municupio",NULL,NULL
"Cuetzala del Progreso","Cuetzala del Progreso","enpagos_municupio",NULL,NULL
"Cutzamala de Pinzon","Cutzamala de Pinzon","enpagos_municupio",NULL,NULL
"Chilapa de Alvarez","Chilapa de Alvarez","enpagos_municupio",NULL,NULL
"Chilpancingo de los Bravo","Chilpancingo de los Bravo","enpagos_municupio",NULL,NULL
"Florencio Villarreal","Florencio Villarreal","enpagos_municupio",NULL,NULL
"General Canuto A Neri","General Canuto A Neri","enpagos_municupio",NULL,NULL
"General Heliodoro Castillo","General Heliodoro Castillo","enpagos_municupio",NULL,NULL
"Huamuxtitlan","Huamuxtitlan","enpagos_municupio",NULL,NULL
"Huitzuco de los Figueroa","Huitzuco de los Figueroa","enpagos_municupio",NULL,NULL
"Iguala de la Independencia","Iguala de la Independencia","enpagos_municupio",NULL,NULL
"Igualapa","Igualapa","enpagos_municupio",NULL,NULL
"Ixcateopan de Cuauhtemoc","Ixcateopan de Cuauhtemoc","enpagos_municupio",NULL,NULL
"Zihuatanejo de Azueta","Zihuatanejo de Azueta","enpagos_municupio",NULL,NULL
"Juan R Escudero","Juan R Escudero","enpagos_municupio",NULL,NULL
"Leonardo Bravo","Leonardo Bravo","enpagos_municupio",NULL,NULL
"Malinaltepec","Malinaltepec","enpagos_municupio",NULL,NULL
"Martir de Cuilapan","Martir de Cuilapan","enpagos_municupio",NULL,NULL
"Metlatonoc","Metlatonoc","enpagos_municupio",NULL,NULL
"Mochitlan","Mochitlan","enpagos_municupio",NULL,NULL
"Olinala","Olinala","enpagos_municupio",NULL,NULL
"Ometepec","Ometepec","enpagos_municupio",NULL,NULL
"Pedro Ascencio Alquisiras","Pedro Ascencio Alquisiras","enpagos_municupio",NULL,NULL
"Petatlan","Petatlan","enpagos_municupio",NULL,NULL
"Pilcaya","Pilcaya","enpagos_municupio",NULL,NULL
"Pungarabato","Pungarabato","enpagos_municupio",NULL,NULL
"Quechultenango","Quechultenango","enpagos_municupio",NULL,NULL
"San Luis Acatlan","San Luis Acatlan","enpagos_municupio",NULL,NULL
"San Marcos","San Marcos","enpagos_municupio",NULL,NULL
"San Miguel Totolapan","San Miguel Totolapan","enpagos_municupio",NULL,NULL
"Taxco de Alarcon","Taxco de Alarcon","enpagos_municupio",NULL,NULL
"Tecoanapa","Tecoanapa","enpagos_municupio",NULL,NULL
"Tecpan de Galeana","Tecpan de Galeana","enpagos_municupio",NULL,NULL
"Teloloapan","Teloloapan","enpagos_municupio",NULL,NULL
"Tepecoacuilco de Trujano","Tepecoacuilco de Trujano","enpagos_municupio",NULL,NULL
"Tetipac","Tetipac","enpagos_municupio",NULL,NULL
"Tixtla de Guerrero","Tixtla de Guerrero","enpagos_municupio",NULL,NULL
"Tlacoachistlahuaca","Tlacoachistlahuaca","enpagos_municupio",NULL,NULL
"Tlacoapa","Tlacoapa","enpagos_municupio",NULL,NULL
"Tlalchapa","Tlalchapa","enpagos_municupio",NULL,NULL
"Tlalixtaquilla de Maldonado","Tlalixtaquilla de Maldonado","enpagos_municupio",NULL,NULL
"Tlapa de Comonfort","Tlapa de Comonfort","enpagos_municupio",NULL,NULL
"Tlapehuala","Tlapehuala","enpagos_municupio",NULL,NULL
