"name","value","taxonomy","code1","code2"
"CLUBS DEPORTIVOS MEMBRESIAS,,CURSOS PRIVADOS DE GO","7997","giros_pagaqui",NULL,NULL
"ACUARIOS ESPECTACULOS MARINOS","7998","giros_pagaqui",NULL,NULL
"JARDINES BOTANICOS","7999","giros_pagaqui",NULL,NULL
"DOCTORES OTRAS ESPECIALIDADES,,MEDICOS","8011","giros_pagaqui",NULL,NULL
"ORTODONCISTAS ,DENTISTAS","8021","giros_pagaqui",NULL,NULL
"QUIROPRACTICOS","8041","giros_pagaqui",NULL,NULL
"OPTOMETRISTAS ,OFTALMOLOGOS","8042","giros_pagaqui",NULL,NULL
"OPTICAS LENTES Y ANTEOJOS","8043","giros_pagaqui",NULL,NULL
"PEDICURISTAS,,QUIROPEDISTAS","8049","giros_pagaqui",NULL,NULL
"SERVICIOS DE RECUPERACION ,SERVICIOS DE ENFERMERAS","8050","giros_pagaqui",NULL,NULL
"HOSPITALES","8062","giros_pagaqui",NULL,NULL
"LABORATORIOS DENTALES ,LABORATORIOS MEDICOS","8071","giros_pagaqui",NULL,NULL
"SERVICIOS MEDICOS Y PARAMEDICOS NO CLASIFICADOS","8099","giros_pagaqui",NULL,NULL
"SERVICIOS LEGALES ,ABOGADOS","8111","giros_pagaqui",NULL,NULL
"ESCUELAS SECUNDARIAS ,ESCUELAS PRIMARIAS","8211","giros_pagaqui",NULL,NULL
"UNIVERSIDADES ,COLEGIOS Y PREPARATORIAS","8220","giros_pagaqui",NULL,NULL
"ESCUELAS ADMINISTRACION Y COMERCIALES","8244","giros_pagaqui",NULL,NULL
"ESCUELAS PROFESIONALES","8249","giros_pagaqui",NULL,NULL
"ESCUELAS Y ACADEMIAS NO CLASIFICADAS","8299","giros_pagaqui",NULL,NULL
"GUARDERIAS","8351","giros_pagaqui",NULL,NULL
"ORGANIZACIONES DE SERVICIO SOCIAL","8398","giros_pagaqui",NULL,NULL
"ASOCIACIONES CIVICAS Y  FRATERNIDADES","8641","giros_pagaqui",NULL,NULL
"ORGANIZACIONES RELIGIOSAS","8661","giros_pagaqui",NULL,NULL
"ASOCIACIONES AUTOMOVILISTICAS","8675","giros_pagaqui",NULL,NULL
"SINDICATOS ,ASOCIACIONES- NO CLASIFICADAS","8699","giros_pagaqui",NULL,NULL
"LABORATORIOS DE PRUEBAS ,NO MEDICOS","8734","giros_pagaqui",NULL,NULL
"PROYECTOS INGENIERILES Y DE ARQUITECTURA","8911","giros_pagaqui",NULL,NULL
"SERVICIOS CONTABILIDAD ,SERVICIOS CONTABLES","8931","giros_pagaqui",NULL,NULL
"SERVICIOS PROFESIONALES NO CLASIFICADOS","8999","giros_pagaqui",NULL,NULL
"MULTAS","9222","giros_pagaqui",NULL,NULL
"PAGOS DE IMPUESTOS","9311","giros_pagaqui",NULL,NULL
"BOMBERO","9399","giros_pagaqui",NULL,NULL
"INDICAR CUAL","OTROS","giros_pagaqui",NULL,NULL
